@RELATION RAVDESSAngryMale
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {angry male,calm male,disgust male,fearful male,happy male,neutral male,sad male,surprised male}

@DATA
0.063297,0.005837,2.555089,0.283319,0.260293,0.738930,0.008179,0.179125,-33.243422,1.838796,0.277962,0.085753,-0.052803,0.111027,0.086942,0.070566,0.052594,-0.000315,-0.072344,0.013500,-0.042252,0.008812,0.002817,0.045786,0.009264,0.011410,0.009853,0.121098,0.001162,0.003265,0.008280,0.015104,0.005805,0.040839,0.053291,0.007735,0.385335,0.074100,0.036412,0.623451,0.007241,0.212346,2.528176,0.722200,0.551098,0.413438,0.390278,0.226277,0.214505,0.195119,0.212771,0.181735,0.175362,0.137505,0.163545,0.007966,0.003926,0.036556,0.013297,0.013171,0.013560,0.054065,0.001789,0.003113,0.009509,0.018267,0.008158,0.015075,sad male
0.083369,0.008734,2.955556,0.199131,0.209493,0.833105,0.008096,0.176007,-30.823502,1.580745,0.250451,-0.208288,-0.604047,-0.066002,-0.179351,0.052198,-0.171185,-0.117012,-0.191056,-0.204887,-0.115155,0.013355,0.011315,0.016281,0.014688,0.014745,0.013711,0.023409,0.002445,0.008079,0.012580,0.023030,0.009719,0.016811,0.040150,0.011398,0.396477,0.062019,0.031561,0.510765,0.005320,0.131925,2.220792,0.656237,0.687794,0.442062,0.528869,0.271100,0.344326,0.300945,0.275537,0.224645,0.213419,0.207741,0.215781,0.013598,0.016962,0.013529,0.014928,0.017804,0.014130,0.023113,0.004211,0.010179,0.012875,0.023189,0.017683,0.008625,sad male
0.060250,0.001668,2.802112,0.219214,0.230470,0.788697,0.023365,0.175959,-32.554099,1.948038,0.437630,0.081150,-0.435688,0.096540,0.112214,0.008020,0.135611,-0.042712,0.013911,-0.039036,-0.017397,0.021257,0.005595,0.042657,0.012402,0.019898,0.008399,0.046342,0.001590,0.007818,0.009509,0.020249,0.008100,0.023867,0.034843,0.002104,0.372322,0.056985,0.036278,0.430774,0.052390,0.124507,2.747865,0.577269,0.462561,0.442650,0.476957,0.252608,0.254221,0.275384,0.229105,0.221342,0.179667,0.162426,0.154819,0.017170,0.008269,0.031759,0.014717,0.017680,0.007959,0.042175,0.002010,0.010177,0.007989,0.018697,0.009447,0.013725,sad male
0.072346,0.007019,2.748254,0.295262,0.262380,0.749091,0.007569,0.076156,-36.174406,1.845561,0.268670,0.173719,-0.011671,0.023068,0.133006,0.182280,0.088661,0.052595,-0.098380,0.000152,-0.013867,0.012718,0.005441,0.057407,0.003524,0.008705,0.007462,0.115343,0.000928,0.001906,0.008179,0.019508,0.003134,0.043310,0.059459,0.010024,0.347613,0.060007,0.035961,0.530521,0.005398,0.109305,2.590286,0.634356,0.529188,0.350708,0.316469,0.257782,0.249102,0.184557,0.175105,0.209448,0.214976,0.173108,0.174012,0.014935,0.012334,0.055301,0.003632,0.010054,0.011744,0.071601,0.001901,0.002440,0.009544,0.020604,0.004039,0.016645,sad male
0.067523,0.008930,2.673813,0.275497,0.253835,0.772495,0.008041,0.163160,-34.637408,1.688742,0.181081,0.079866,-0.195838,0.202527,0.096164,0.090410,0.009379,-0.009161,0.012140,0.067903,0.010355,0.005948,0.003135,0.033129,0.008822,0.014515,0.009150,0.152317,0.002106,0.004825,0.007123,0.011857,0.006262,0.048078,0.045518,0.012012,0.408348,0.083357,0.043285,0.657805,0.005681,0.174606,3.320288,0.706603,0.654988,0.452481,0.450594,0.217914,0.317718,0.233117,0.202698,0.223054,0.221765,0.152541,0.144337,0.006480,0.004964,0.029071,0.010522,0.016908,0.011995,0.075999,0.003255,0.007881,0.009073,0.010564,0.011197,0.020958,sad male
0.014011,0.014604,2.987124,0.132137,0.203111,0.106150,0.044119,0.018990,-35.209855,1.692570,0.272729,0.232238,0.025121,0.169361,0.117802,0.113645,0.060836,0.089971,0.017509,0.005689,-0.034729,0.005031,0.002234,0.010520,0.002448,0.008232,0.012956,0.138857,0.001073,0.002409,0.006350,0.005469,0.002740,0.040764,0.013152,0.028560,0.313968,0.043465,0.053643,0.172905,0.057307,0.032150,3.521883,0.674721,0.516225,0.323503,0.292252,0.266209,0.187968,0.220291,0.241306,0.141695,0.175589,0.146930,0.143061,0.005414,0.003063,0.012782,0.002383,0.011527,0.015301,0.028838,0.002224,0.003320,0.008854,0.005826,0.004250,0.008300,sad male
0.040173,0.004707,2.956857,0.167780,0.215388,0.359072,0.043918,0.064147,-34.161281,1.255228,0.057249,0.358709,-0.399237,0.224768,0.371186,-0.124029,0.140210,-0.056319,-0.004608,0.064135,0.096249,0.005852,0.002867,0.023446,0.002549,0.007911,0.007211,0.123150,0.001468,0.004163,0.013460,0.009186,0.004082,0.039109,0.033368,0.007623,0.299975,0.050927,0.031830,0.374638,0.056298,0.086121,2.247771,0.712684,0.656349,0.323683,0.435261,0.240408,0.305216,0.255493,0.211187,0.199761,0.209761,0.181698,0.227780,0.011232,0.006108,0.027659,0.002635,0.012197,0.010796,0.057013,0.002032,0.007873,0.014444,0.012061,0.006412,0.015064,sad male
0.053455,0.012787,2.742118,0.189646,0.217362,0.452345,0.028581,0.077812,-32.951780,1.770564,0.363959,-0.004484,-0.312582,-0.016101,-0.128061,-0.021277,0.023768,0.003368,-0.032847,-0.036934,-0.065420,0.006883,0.002112,0.021671,0.012917,0.008056,0.008938,0.133737,0.001323,0.009543,0.005992,0.007170,0.006258,0.043830,0.053302,0.022077,0.467624,0.057117,0.032926,0.451698,0.025763,0.117897,2.725675,0.850111,0.670644,0.406852,0.441803,0.259535,0.261573,0.255636,0.233322,0.234918,0.224150,0.192842,0.219678,0.012149,0.003535,0.026084,0.018535,0.009923,0.016346,0.081100,0.002291,0.014775,0.008197,0.007652,0.012403,0.022101,sad male
0.060056,0.007190,2.672413,0.263876,0.233380,0.882129,0.005418,0.054886,-35.625078,1.450754,0.319058,-0.206477,-0.411327,-0.103718,0.028729,-0.012385,0.074165,0.036002,-0.106589,0.020158,-0.124398,0.010199,0.009240,0.051323,0.008653,0.014260,0.010132,0.030894,0.003638,0.007768,0.015028,0.013270,0.007215,0.022529,0.032959,0.008064,0.387883,0.069147,0.041283,0.384164,0.003686,0.043762,3.662044,0.630547,0.564640,0.361891,0.494254,0.260314,0.310325,0.231872,0.262634,0.203217,0.176375,0.185601,0.142344,0.009409,0.014189,0.028186,0.008684,0.017336,0.009439,0.022654,0.008499,0.009421,0.013108,0.011330,0.011114,0.011784,sad male
0.096273,0.013093,2.886053,0.271891,0.242973,1.317667,0.006032,0.252933,-33.185913,1.415147,0.108923,0.009796,-0.392412,-0.014686,0.096189,-0.006534,-0.033833,-0.077537,-0.050636,-0.031299,-0.122974,0.015121,0.004841,0.030233,0.006858,0.008069,0.006091,0.034729,0.002805,0.004365,0.015064,0.017905,0.009091,0.019004,0.062069,0.022245,0.426356,0.083974,0.034165,0.579565,0.006013,0.145089,4.158473,0.805844,0.557600,0.400457,0.488552,0.265636,0.309879,0.235698,0.250659,0.195231,0.250880,0.197152,0.225230,0.020762,0.006289,0.024575,0.007554,0.008795,0.006776,0.029531,0.004725,0.003418,0.016234,0.017886,0.017449,0.012270,sad male
0.039684,0.006281,2.434330,0.302208,0.239561,0.781534,0.010672,0.054051,-37.174183,1.402711,0.208021,0.003874,-0.186131,0.006508,0.157058,0.046833,0.009862,0.057622,-0.047522,0.041173,-0.034329,0.007254,0.002805,0.020571,0.011111,0.015898,0.008704,0.029117,0.004003,0.004461,0.010071,0.015402,0.008257,0.016071,0.037263,0.009842,0.478422,0.082541,0.043460,0.699246,0.019191,0.080237,3.884423,0.705025,0.566956,0.389285,0.358690,0.221867,0.248376,0.261303,0.187504,0.171780,0.172411,0.159025,0.148147,0.006760,0.003132,0.019290,0.011645,0.014176,0.016281,0.023213,0.006796,0.004195,0.011953,0.019222,0.013768,0.009172,sad male
0.087328,0.015315,2.848346,0.223202,0.224969,0.868728,0.010015,0.124977,-32.198797,1.735987,0.085654,-0.060136,-0.481944,-0.079645,-0.041757,-0.153349,-0.064508,0.008380,-0.158032,0.021772,-0.077098,0.013725,0.006151,0.022097,0.011311,0.013657,0.016155,0.030536,0.005317,0.010700,0.020892,0.012868,0.007964,0.021364,0.038724,0.015571,0.556215,0.066151,0.039100,0.502585,0.009022,0.093685,3.038632,0.736498,0.675682,0.374532,0.470499,0.336483,0.307426,0.301400,0.316542,0.304993,0.252964,0.287750,0.248520,0.016086,0.007657,0.030488,0.014748,0.012330,0.024789,0.028858,0.012356,0.011982,0.023475,0.013331,0.013493,0.011601,sad male
0.080080,0.007893,2.511785,0.299651,0.263138,0.881177,0.005766,0.251417,-33.086840,1.574646,0.457760,0.167221,-0.095358,0.199472,0.059640,0.032053,0.101683,0.025121,-0.121590,-0.011915,0.013257,0.006801,0.002680,0.035563,0.009178,0.009340,0.005632,0.125065,0.000912,0.002929,0.014566,0.017126,0.003102,0.039886,0.057655,0.011284,0.440095,0.074192,0.037520,0.593910,0.004150,0.197326,2.517546,0.789125,0.518229,0.404262,0.437652,0.246644,0.207335,0.255184,0.184818,0.211568,0.183514,0.159144,0.181443,0.007184,0.005471,0.027820,0.012209,0.012003,0.009044,0.064056,0.001174,0.003395,0.011954,0.014970,0.004303,0.017364,sad male
0.061599,0.004367,2.979407,0.200021,0.214278,0.605482,0.036664,0.110807,-32.958326,1.664672,0.186131,-0.143874,-0.262982,0.084279,-0.098728,-0.007672,-0.104684,-0.036245,-0.085577,-0.097460,-0.048616,0.008192,0.002303,0.018064,0.010664,0.004639,0.004840,0.102822,0.002208,0.005123,0.010012,0.014110,0.006298,0.035608,0.042504,0.007059,0.288007,0.049370,0.026361,0.476844,0.040221,0.111546,2.184000,0.674597,0.617760,0.380567,0.459443,0.248876,0.243312,0.274627,0.243542,0.208213,0.208519,0.212700,0.221936,0.012266,0.003134,0.021775,0.017255,0.005295,0.010090,0.039805,0.005347,0.010708,0.009992,0.019546,0.013118,0.014664,sad male
0.085257,0.007687,2.680440,0.236728,0.234238,1.020973,0.005089,0.232403,-30.379059,1.693608,0.633962,0.115021,-0.429558,0.140659,-0.094646,-0.034235,0.079723,-0.058205,-0.073121,-0.007518,0.008795,0.010944,0.004024,0.026481,0.013527,0.026056,0.017241,0.047253,0.001374,0.004639,0.012187,0.020238,0.006668,0.019777,0.034745,0.011037,0.471115,0.064232,0.033466,0.583078,0.003237,0.157697,2.545107,0.693784,0.446039,0.474566,0.444134,0.245078,0.286996,0.218106,0.222740,0.194190,0.199049,0.169014,0.179295,0.009626,0.004086,0.016700,0.011038,0.020857,0.015675,0.041474,0.001627,0.003424,0.010205,0.014951,0.007703,0.011941,sad male
0.038422,0.009275,3.030072,0.194621,0.236025,0.303330,0.021074,0.045646,-33.152641,2.256876,0.191020,0.190432,-0.020386,0.110366,0.131527,0.100308,-0.057337,0.010277,-0.170541,-0.133696,-0.117886,0.013500,0.002018,0.032069,0.014500,0.005760,0.002470,0.119984,0.002074,0.003267,0.019830,0.019817,0.004032,0.043265,0.032954,0.012622,0.245685,0.071105,0.044787,0.321095,0.021994,0.062131,3.683026,0.686720,0.711896,0.317257,0.454595,0.217824,0.273869,0.208131,0.185282,0.189611,0.221236,0.208446,0.210729,0.021714,0.002557,0.041366,0.019928,0.006952,0.002956,0.078045,0.003689,0.004400,0.016842,0.021330,0.006496,0.020177,sad male
0.061536,0.011493,2.587717,0.290647,0.259806,1.019120,0.006632,0.264069,-33.981811,1.759220,0.324007,0.112268,-0.079425,0.228991,0.142596,0.084729,0.063476,-0.010648,-0.022259,0.020836,0.010631,0.006898,0.002911,0.036899,0.011914,0.019252,0.010600,0.118511,0.001489,0.002494,0.005034,0.015282,0.004996,0.039756,0.044848,0.014397,0.434365,0.080467,0.034803,0.700478,0.004465,0.217156,3.153603,0.680303,0.584675,0.311623,0.403454,0.234473,0.288954,0.240351,0.222130,0.184489,0.179064,0.168720,0.188586,0.008747,0.003346,0.027067,0.012572,0.019026,0.013999,0.068098,0.002357,0.002407,0.004898,0.016508,0.006318,0.019508,sad male
0.016796,0.011409,2.936143,0.172681,0.238001,0.164342,0.026578,0.035547,-34.614518,1.796526,0.399497,0.349077,0.018516,0.194435,0.096729,0.098575,0.043146,0.074759,0.023658,0.038291,0.001609,0.004009,0.004291,0.008995,0.002715,0.007917,0.011187,0.147156,0.001731,0.003087,0.007924,0.006608,0.002086,0.044526,0.016974,0.023548,0.396830,0.051633,0.029310,0.275112,0.025667,0.068724,2.611848,0.589694,0.458701,0.300724,0.357815,0.216240,0.211765,0.196954,0.172908,0.141333,0.164140,0.153014,0.162619,0.006491,0.009930,0.011035,0.003896,0.015651,0.018987,0.055148,0.003896,0.005546,0.008094,0.008631,0.002919,0.014367,sad male
0.046207,0.003560,2.865414,0.197874,0.230230,0.373658,0.011381,0.044479,-35.207338,1.543199,0.352953,0.275611,-0.153518,0.210297,0.239456,-0.050155,0.082819,0.012720,0.009978,0.049669,0.031403,0.006650,0.001211,0.036082,0.006220,0.011029,0.008184,0.128079,0.001542,0.003529,0.010914,0.011562,0.004375,0.042684,0.041008,0.006273,0.283351,0.044845,0.028366,0.379880,0.009842,0.071730,2.548014,0.604755,0.589901,0.294675,0.386383,0.257216,0.246702,0.232480,0.212374,0.207658,0.189245,0.199508,0.208895,0.012232,0.001506,0.037268,0.010099,0.013685,0.012933,0.054500,0.002310,0.004443,0.012837,0.012088,0.007831,0.013384,sad male
0.036937,0.007226,2.974864,0.207165,0.238128,0.291707,0.015438,0.047830,-32.978058,1.752595,0.321680,0.128795,-0.261688,0.051029,0.020199,-0.020189,-0.007262,0.071328,-0.056508,-0.044924,-0.098985,0.005186,0.001587,0.022809,0.008209,0.006865,0.009019,0.103117,0.001055,0.007388,0.012251,0.010040,0.006423,0.034968,0.038063,0.009569,0.269030,0.070580,0.039022,0.347081,0.022886,0.056294,3.466534,0.895042,0.625535,0.455675,0.446142,0.265558,0.253357,0.221696,0.259454,0.235800,0.170668,0.186591,0.177252,0.004793,0.002296,0.033661,0.012077,0.010231,0.010998,0.039416,0.001669,0.008149,0.012828,0.010885,0.010644,0.012811,sad male
0.057737,0.006391,2.620139,0.260633,0.233796,0.763813,0.005792,0.067675,-35.649737,1.442930,0.233040,-0.165053,-0.399078,-0.022556,0.111528,-0.110323,0.067860,-0.008195,-0.073482,0.014591,-0.099070,0.008968,0.006054,0.033648,0.009257,0.011759,0.005894,0.030683,0.002966,0.014182,0.017170,0.019714,0.006984,0.019581,0.038785,0.008504,0.456088,0.075294,0.045671,0.430920,0.004452,0.076420,4.299359,0.621180,0.606537,0.451015,0.532490,0.235400,0.354764,0.266604,0.227088,0.241439,0.183564,0.184459,0.207283,0.009450,0.007500,0.022655,0.010786,0.011668,0.004960,0.023002,0.004420,0.017441,0.017790,0.019348,0.010012,0.009655,sad male
0.088047,0.005194,2.782189,0.292589,0.245615,1.289286,0.004969,0.201689,-35.290798,1.138437,0.112848,0.176664,-0.313340,0.012480,0.017994,-0.032842,0.054191,-0.038856,0.050557,-0.011038,-0.092586,0.009056,0.002410,0.019720,0.004123,0.007848,0.006639,0.028624,0.001685,0.006824,0.020817,0.021425,0.008561,0.016317,0.062086,0.010601,0.452946,0.072392,0.038466,0.678364,0.004529,0.160800,4.766514,0.768099,0.494091,0.420392,0.434335,0.294793,0.215852,0.217751,0.296284,0.216926,0.222663,0.163242,0.188083,0.009119,0.002127,0.024252,0.003421,0.008183,0.008204,0.027207,0.002104,0.010154,0.021836,0.023132,0.012377,0.011544,sad male
0.041248,0.009706,2.534113,0.294386,0.237489,0.892921,0.012594,0.069173,-36.001391,1.569956,0.281154,-0.051261,-0.325143,-0.018552,0.212097,0.042095,0.033716,0.034419,-0.033205,0.029955,0.052994,0.008402,0.006223,0.025055,0.010656,0.015500,0.010028,0.025669,0.001336,0.004558,0.012978,0.014825,0.008696,0.015426,0.042373,0.011474,0.470279,0.089424,0.044810,0.613534,0.022826,0.095445,3.659640,0.629700,0.515518,0.348283,0.397297,0.239340,0.253950,0.238192,0.261690,0.180464,0.192884,0.209556,0.162009,0.008709,0.009000,0.027044,0.013777,0.014194,0.009899,0.020865,0.001347,0.004739,0.014092,0.016327,0.013043,0.008622,sad male
0.064630,0.007135,2.862473,0.190816,0.218523,0.498931,0.018575,0.080667,-32.329227,1.638661,0.182690,-0.008507,-0.533001,-0.068379,0.031856,0.013595,0.061448,0.023485,-0.096749,-0.124053,-0.063389,0.010748,0.008058,0.018169,0.005248,0.010438,0.006073,0.089801,0.001253,0.004611,0.008986,0.015667,0.012296,0.032936,0.068225,0.010634,0.400417,0.065461,0.035967,0.561421,0.023002,0.115498,4.405397,0.736000,0.534347,0.414984,0.552667,0.322878,0.319910,0.269956,0.287274,0.257635,0.216727,0.229523,0.207540,0.011897,0.011816,0.021298,0.007494,0.017578,0.010979,0.063529,0.002030,0.008928,0.012680,0.018536,0.017886,0.017325,sad male
0.056190,0.003631,2.587610,0.299805,0.271444,0.658859,0.006168,0.119583,-35.089893,1.555312,0.257992,0.080052,-0.086303,0.120423,0.109594,0.030765,0.155978,0.101156,-0.069841,0.066130,0.029886,0.004775,0.002555,0.033193,0.004841,0.008395,0.003838,0.133973,0.002631,0.003699,0.008950,0.016121,0.004680,0.040482,0.056005,0.007042,0.460657,0.068571,0.031848,0.543633,0.004349,0.162002,2.553843,0.592009,0.408149,0.358356,0.315187,0.223209,0.218835,0.234387,0.202421,0.171643,0.172119,0.155824,0.118080,0.005410,0.004025,0.029012,0.005894,0.010749,0.004417,0.049627,0.004766,0.004801,0.008940,0.015260,0.008892,0.013020,sad male
0.053060,0.033067,3.003136,0.191743,0.218191,0.398274,0.022951,0.073375,-30.563990,1.745453,0.214419,0.018434,-0.478488,0.072261,-0.073377,0.140530,-0.072944,-0.097641,-0.109046,-0.112905,-0.196518,0.013164,0.002704,0.013846,0.007107,0.007091,0.004210,0.089089,0.001579,0.002339,0.009781,0.023227,0.008096,0.033226,0.058614,0.045380,0.367568,0.075520,0.043123,0.502507,0.033713,0.095445,3.711084,0.691523,0.603271,0.435932,0.457944,0.235495,0.286978,0.235485,0.233886,0.221920,0.181471,0.177744,0.198690,0.016518,0.003657,0.020335,0.009599,0.008696,0.005558,0.043460,0.002872,0.003477,0.011738,0.025326,0.012666,0.013685,sad male
0.073737,0.012381,2.910741,0.256129,0.246289,1.029756,0.006638,0.261858,-30.945616,1.751286,0.509381,0.172249,-0.346625,0.103465,0.044022,-0.026810,0.152928,-0.090031,-0.028888,-0.020264,0.023772,0.008165,0.003495,0.019066,0.006241,0.010257,0.009210,0.089244,0.001067,0.010739,0.023398,0.016497,0.003260,0.030301,0.049470,0.011900,0.267193,0.068526,0.031304,0.624966,0.004454,0.192306,2.868415,0.535723,0.454189,0.346051,0.344388,0.231935,0.254657,0.258342,0.221979,0.170034,0.172500,0.166369,0.180611,0.008392,0.004773,0.014162,0.005934,0.009858,0.010555,0.065491,0.001253,0.018261,0.022316,0.014276,0.003696,0.017220,sad male
0.065259,0.009860,2.702686,0.270356,0.255282,0.769595,0.007752,0.070278,-35.293210,1.912388,0.268395,0.084572,0.032410,-0.014003,0.161852,0.103502,-0.025582,0.047586,-0.085608,0.001568,-0.086352,0.015207,0.004956,0.051034,0.007506,0.008193,0.007223,0.082716,0.002025,0.004170,0.014894,0.019585,0.004305,0.034221,0.058053,0.010099,0.453080,0.077785,0.038011,0.577486,0.006349,0.085189,3.359910,0.671529,0.630490,0.395482,0.377773,0.239650,0.252983,0.221420,0.169508,0.188447,0.164133,0.206392,0.223287,0.019154,0.008098,0.041798,0.009469,0.011846,0.013059,0.048816,0.004379,0.005849,0.016203,0.021679,0.007197,0.014428,sad male
0.059509,0.009435,2.554903,0.287161,0.261806,0.654452,0.007198,0.154661,-34.053651,1.997979,0.177609,0.192042,-0.066458,0.133277,0.214035,0.080544,0.016421,0.026344,0.027300,0.014023,-0.020063,0.005045,0.004890,0.046186,0.009758,0.017171,0.009167,0.160715,0.002351,0.002820,0.004477,0.011965,0.002961,0.051937,0.051719,0.011812,0.447348,0.080954,0.035379,0.622884,0.004731,0.198708,2.925564,0.655486,0.632674,0.374011,0.358502,0.201239,0.244349,0.174607,0.225410,0.186666,0.183631,0.165321,0.165243,0.005707,0.011548,0.037310,0.012401,0.018328,0.011764,0.076201,0.004422,0.003610,0.004726,0.011286,0.004937,0.020689,sad male
0.071274,0.003618,2.738085,0.255463,0.246470,0.695005,0.007691,0.078917,-35.811711,1.153338,0.272448,0.244926,-0.180423,0.130325,0.047989,0.110918,0.122615,-0.033776,-0.061658,0.047760,0.001060,0.003899,0.002706,0.051480,0.015575,0.010050,0.008981,0.126727,0.000856,0.004861,0.010257,0.008739,0.005144,0.043355,0.048899,0.005534,0.349617,0.058603,0.036567,0.483584,0.007604,0.100990,2.915420,0.681280,0.558412,0.399738,0.420298,0.271385,0.315059,0.237651,0.272828,0.220142,0.236987,0.185453,0.190106,0.004173,0.004230,0.037287,0.023255,0.011979,0.013578,0.077838,0.000980,0.005705,0.012056,0.009628,0.008285,0.022197,sad male
0.052511,0.006452,2.970141,0.161175,0.200205,0.495092,0.053398,0.080160,-32.752463,1.249981,0.146352,0.260340,-0.390833,0.149355,0.364208,-0.136477,0.109480,-0.018137,0.042512,0.079917,0.149632,0.004024,0.002946,0.027507,0.006804,0.011157,0.013265,0.106760,0.004556,0.003235,0.006287,0.008593,0.003720,0.035809,0.052982,0.008866,0.306633,0.066504,0.041979,0.452267,0.072814,0.080185,3.026963,0.793883,0.652265,0.381844,0.432055,0.264465,0.316774,0.238442,0.196105,0.209445,0.178558,0.151914,0.176597,0.004937,0.004418,0.034001,0.011908,0.013812,0.014766,0.069783,0.009491,0.003776,0.008448,0.010981,0.005492,0.017379,sad male
0.053100,0.011219,2.819204,0.218619,0.241230,0.444271,0.015624,0.088474,-32.730040,1.919854,0.146151,0.121394,-0.270046,0.001069,-0.007210,0.134529,0.005939,-0.025263,-0.015025,-0.053324,0.006094,0.006001,0.002760,0.033604,0.009998,0.010836,0.010833,0.113556,0.001146,0.007796,0.011734,0.010531,0.005894,0.040099,0.046884,0.014075,0.322668,0.079712,0.038843,0.455895,0.016541,0.123230,3.247406,0.736678,0.569968,0.340081,0.418925,0.283175,0.285883,0.209207,0.249444,0.216365,0.195484,0.165731,0.162643,0.010212,0.004802,0.035787,0.016669,0.016574,0.016926,0.058302,0.002279,0.010929,0.017326,0.013311,0.011751,0.016628,sad male
0.070092,0.010251,2.648079,0.260350,0.232650,0.999846,0.005664,0.076008,-34.614075,1.709139,0.410510,-0.114159,-0.347339,-0.076456,0.125470,-0.054637,0.057981,-0.030502,-0.049591,0.005251,-0.103563,0.013370,0.005075,0.067391,0.009133,0.022081,0.008363,0.046803,0.002495,0.008890,0.009487,0.013407,0.010567,0.030049,0.041799,0.012016,0.443594,0.080684,0.044944,0.435590,0.004692,0.068090,3.734412,0.556044,0.620954,0.403734,0.540726,0.256604,0.377377,0.233223,0.263153,0.217224,0.204547,0.197198,0.166421,0.019492,0.008015,0.036503,0.008857,0.024286,0.010126,0.030515,0.004808,0.014066,0.008960,0.013549,0.015708,0.014300,sad male
0.066012,0.014557,2.737987,0.292792,0.240633,1.021860,0.039551,0.169615,-34.965273,1.596276,0.149009,0.175729,-0.197493,-0.034322,0.148300,-0.006457,0.079407,-0.009089,-0.024392,0.062661,-0.029130,0.006291,0.001833,0.018096,0.003494,0.007668,0.002476,0.052685,0.000967,0.008163,0.028657,0.023334,0.003742,0.022470,0.080034,0.016273,0.396795,0.119944,0.045141,0.741888,0.056159,0.202994,3.612892,0.793572,0.613864,0.369559,0.432210,0.292570,0.273852,0.224995,0.272090,0.189698,0.176529,0.163348,0.182088,0.007160,0.002121,0.018708,0.003516,0.010141,0.002269,0.037757,0.000805,0.010865,0.028788,0.024051,0.007179,0.012059,sad male
0.042685,0.015797,2.673006,0.300373,0.240794,0.973847,0.005675,0.081643,-35.333665,1.486341,0.182059,-0.065534,-0.237497,0.046264,0.212162,-0.016325,-0.016892,0.051171,-0.039138,0.031100,0.032553,0.006229,0.003894,0.022665,0.009607,0.018831,0.009435,0.035253,0.004018,0.006243,0.007845,0.013351,0.005465,0.017222,0.040731,0.015639,0.341265,0.073401,0.032700,0.605227,0.003877,0.108810,3.836321,0.575433,0.520775,0.349252,0.388503,0.256593,0.281125,0.197467,0.242830,0.186213,0.163494,0.173032,0.207182,0.006456,0.005857,0.023431,0.010279,0.016025,0.014105,0.030128,0.007253,0.008189,0.006074,0.018988,0.008109,0.009979,sad male
